word,video_url
tilknytning,tilknytning.mp4
tillate/-lse,tillate-lse.mp4
tillegg,tillegg.mp4
tillit 1,tillit-1.mp4
tillit 2,tillit-2.mp4
tillitsvalgt,tillitsvalgt.mp4
tilpasse/tilpasning 1,tilpasse-tilpasning.mp4
tilpasse/tilpasning 2,tilpasse-2.mp4
tilregnelig,tilregnelig.mp4
tilskuere,tilskuere.mp4
tilsluttet,tilsluttet.mp4
tilstrekkelig,tilstrekkelig.mp4
tilstrømning,tilstroemning.mp4
tiltalte,tiltalte.mp4
time 1,time.mp4
time 2,time-2.mp4
time out,time-out.mp4
timeplan,timeplan.mp4
timing,timing.mp4
timing (bowling),timing-bowling.mp4
ting,ting.mp4
tingrett,tingrett.mp4
tipp-,tipp-.mp4
tipp-tipp-,tipp-tipp-.mp4
tippe,tippe.mp4
tips,tips.mp4
tirsdag 1,tirsdag-1.mp4
tirsdag 2,tirsdag-2.mp4
tirsdag 3,tirsdag.mp4
tisse,tisse.mp4
titte,titte.mp4
tittel,tittel.mp4
tittel (stilling),tittel-2.mp4
tivoli,tivoli.mp4
tjene,tjene.mp4
tjene/tjeneste,tjene-tjeneste.mp4
tjeneste,tjeneste.mp4
tjue/tyve,tjue-tyve.mp4
to,to.mp4
to år,to-aar.mp4
to-touch (fotball),to-touch-fotball.mp4
toalett,toalett.mp4
toast,toast.mp4
tog (demonstrasjon),tog-demonstrasjon.mp4
tog (jernbane),tog-jernbane.mp4
togbane,togbane.mp4
Tokyo 1,tokyo-1.mp4
Tokyo 2,tokyo-2.mp4
Tokyo 3,tokyo-3.mp4
tolk,tolk.mp4
tolke,tolke.mp4
tolkning,tolkning.mp4
toll,toll.mp4
tollstasjon,tollstasjon.mp4
tolv,tolv.mp4
tolvfingertarm,tolvfingertarm.mp4
tom 1,tom-1.mp4
tom 2,tom-2.mp4
tom 3,tomt-1.mp4
tomat,tomat.mp4
tomatpurre,tomatpurre.mp4
tommer (målenhet),tommer.mp4
tommestokk 1,toemmerstokk-1.mp4
tommestokk 2,toemmerstokk-2.mp4
Tommy,tommy.mp4
tomt,tomt.mp4
Tone (navn) 1,tone.mp4
Tone (navn) 2,tone-2.mp4
tonn,tonn.mp4
topp,topp.mp4
toppscorer,toppscorer.mp4
toppsvill,toppsvill-2.mp4
Tor 1,tor-3.mp4
Tor 2,tor-2.mp4
Tora (jødisk skriftsamling),tora-joededommen.mp4
torden,torden.mp4
Tore,tore.mp4
Torill-Toril 1,torill.mp4
Torill-Toril 2,torill-2.mp4
Torkil,Torkil.mp4
torn,torn.mp4
tornado,tornado.mp4
torsdag 1,torsdag-1.mp4
torsdag 2,torsdag-2.mp4
torsdag 3,torsdag-3.mp4
torsk,torsk.mp4
Torstein,torstein.mp4
tortilla,tortilla.mp4
tortur/-ere,tortur-ere.mp4
totempæl,totempael.mp4
Tove (navn) 1,tove.mp4
Tove (navn) 2,tove-2.mp4
Toyota,toyota.mp4
tøff,toeff.mp4
tømme (helle ut),toemme-helle-ut.mp4
tømmer,toemmer.mp4
tømrer 1,toemrer-1.mp4
tømrer 2,toemrer-2.mp4
tønne,toenne.mp4
Tønsberg,toensberg.mp4
tør 1,toer.mp4
tør 2,toer-2.mp4
tørke (oppvask),toerke-oppvask.mp4
tørke seg (etter bad),toerke-seg-etter-bad.mp4
tørkle,toerkle.mp4
tørr/tørt,toerr-toert.mp4
tørrfelt (bowling),toerrfelt-bowling.mp4
tørst/-e,toerst-e.mp4
tøv,toev.mp4
tøy,toey.mp4
tøye,toeye.mp4
tøyse,toeyse.mp4
tråd,traad.mp4
tradisjon,tradisjon.mp4
trafikk,trafikk.mp4
tragedie,tragedie.mp4
trailer,trailer.mp4
traktor,traktor.mp4
trall (sang),trall-sang.mp4
trampe (dyr),trampe.mp4
trampoline,trampoline.mp4
tran,tran.mp4
trang/-t,trang-t.mp4
transformator,transformator.mp4
transmitter,transmitter.mp4
transport,transport.mp4
transvestitt,transvestitt.mp4
trapes,trapes.mp4
trapp 1,trapp-1.mp4
trapp 2,trapp-2.mp4
traume,traume.mp4
trave (hest),trave-hest.mp4
"trave, galoppere",trave-galoppere.mp4
travel/travelt,travel-travelt.mp4
tre (3),tre-3.mp4
tre 1,tre-1.mp4
tre 2,tre-2.mp4
tre: beskrivelse,tre-beskrivelse.mp4
tre: trerekke,tre-trerekke.mp4
tredje: for det tredje,for-det-tredje.mp4
treenighet 1,treenighet.mp4
treenighet 2,treenighet-2.mp4
treffe,treffe.mp4
treffe: regndråpe treffer,regn-regndraape-treffer.mp4
trekant,trekant.mp4
trekke,trekke.mp4
trekke (dra),trekke-dra.mp4
trekke (trekke en tann),trekke-trekke-en-tann.mp4
trekke for (gardinene),trekke-for-gardinene.mp4
trekke lodd,trekke-lodd.mp4
trekke seg,trekke-seg.mp4
trekkspill 1,trekkspill.mp4
trekkspill 2,trekkspill-1.mp4
trekløver 1,trekloever-1.mp4
trekløver 2,trekloever-2.mp4
trelim 1,trelim.mp4
trelim 2,trelim-1.mp4
trelim 3,trelim-2.mp4
tremannslag,tremannslag.mp4
trene 1,trene.mp4
trene 2,trene-2.mp4
trener,trener.mp4
trenge,trenge.mp4
trening 1,trening.mp4
trening 2,trening-2.mp4
treningsnarkoman,treningsnarkoman.mp4
treningstøy,treningstoey.mp4
tresteg,tresteg.mp4
trett,trett.mp4
trette (krangle),trette-krangle.mp4
triangel,triangel.mp4
trikk 1,trikk-1.mp4
trikk 2,trikk-2.mp4
triks,triks.mp4
trille (ball),trille-ball.mp4
trille (barnevogn),trille-barnevogn.mp4
trille (om tårer),trille-om-taarer.mp4
trillebår,trillebaar.mp4
trillinger,trillinger.mp4
trimme,trimme.mp4
trio,trio.mp4
Tripitaka (hellige skrifter i buddhismen),tripitaka.mp4
trist,trist.mp4
trives,trives.mp4
trivsel,trivsel.mp4
tro (teologi),tro-teologi.mp4
tro/-r,tro-r.mp4
trodde,trodde.mp4
trofast/-het,trofast-het.mp4
troll,troll.mp4
trombone,trombone.mp4
tromme 1,tromme.mp4
tromme 2,tromme-2.mp4
trommehinne,trommehinne.mp4
trompet,trompet.mp4
Troms,troms.mp4
Tromsø,Tromsoe.mp4
Trondheim,Trondheim.mp4
tror,tror.mp4
trosopplærer 1,trosopplaerer-1.mp4
trosopplærer 2,trosopplaerer-2.mp4
trøbbel,trobbel.mp4
Trøndelag,troendelag.mp4
trøste,troeste.mp4
trøtt,troett.mp4
trøye 1,troeye-1.mp4
trøye 2,troeye-2.mp4
truck,truck.mp4
true,true.mp4
trumf (i kortspill),trumf-i-kortspill.mp4
truse,truse.mp4
trussel,trussel.mp4
trygd,trygd.mp4
trygderett,trygderett.mp4
trygg/trygt,trygg-trygt.mp4
trygghet,trygghet.mp4
Trygve,trygve.mp4
trykk,trykk.mp4
trykke (på knapp),trykke-paa-knapp.mp4
trykke/-ri,trykke-ri.mp4
trylle,trylle.mp4
Tsjekkia,tsjekkia.mp4
tuba,tuba1.mp4
tue,tue.mp4
tufs,tufs.mp4
tulipan,tulipan.mp4
tulle 1,tulle-1.mp4
tulle 2,tulle-2.mp4
tung,tung.mp4
tunge 1,tunge.mp4
tunge 2,tunge-2.mp4
tunghørt,tunghoert.mp4
Tunisia,tunisia.mp4
tunnel,tunnel.mp4
tur,tur.mp4
tur-retur,tur-retur.mp4
turbin,turbin.mp4
turbulens (fly) 1,turbulens-fly-1.mp4
turbulens (fly) 2,turbulens-fly-2.mp4
turist,turist.mp4
turn,turn.mp4
turnering,turnering.mp4
turneringsleder (bowling),turneringsleder-bowling.mp4
turtaking,turtaking.mp4
tusen,tusen.mp4
TV,TV.mp4
TV 2,tv-2.mp4
TV 3,tv-3.mp4
tvang,tvang.mp4
tvangsmessig personlighetsforstyrrelse,tvangsmessig-personlighetsforstyrrelse.mp4
tvers (kryss),tvers-kryss.mp4
tvers gjennom,tvers-gjennom.mp4
tvertimot,tvertimot.mp4
tvil/-e 1,tvil-e-1.mp4
tvil/-e 2,tvil-e-2.mp4
tvilling 1,tvilling-1.mp4
tvilling 2,tvilling-2.mp4
tvillinger,tvillinger.mp4
tvinge,tvinge.mp4
tvinge (verktøy) 1,tvinge-verktoy.mp4
tvinge (verktøy) 2,tvinge-verktoy-2.mp4
tvist,tvist.mp4
Twitter (sosialt medium),twitter.mp4
tydelig,tydelig.mp4
tygge,tygge.mp4
tygge (elg tygger),elg-tygger.mp4
tyggegummi,tyggegummi.mp4
tykk - munnstilling,tykk-munnstilling.mp4
tykk (om individ),tykk.mp4
tykk nese,tykk-nese.mp4
tykk/tykt (bredde),tykk-tykt-bredde.mp4
tykk/tykt (høyde),tykk-tykt-hoeyde.mp4
tykke klær,klaer-tykke-klaer.mp4
tykktarm,tykktarm-1.mp4
tyngdekraft,tyngdekraft.mp4
tynn,tynn.mp4
tynn: mager,tynn-mager.mp4
tynn/tynt (bredde),tynn-tynt-bredde.mp4
tynn/tynt (høyde),tynn-tynt-hoeyde.mp4
tynne klær,klaer-tynne-klaer.mp4
tynntarm,tynntarm-1.mp4
type,type.mp4
typetall,typetall.mp4
typisk 1,typisk.mp4
typisk 2,typisk-2.mp4
typografi,typografi-2.mp4
Tyrkia 1,tyrkia-1.mp4
Tyrkia 2,tyrkia-2.mp4
Tyrkia 3,tyrkia-3.mp4
tysk fotball,tysk-fotball.mp4
Tyskland,tyskland.mp4
tyttebær,tyttebaer.mp4
tyv/-eri,tyv-eri.mp4
tyve/tjue,tjue-tyve.mp4
U,U.mp4
U (tohåndsalfabetet),U-2.mp4
u-hjelp,u-hjelp.mp4
uaktsom 1,uaktsom-1.mp4
uaktsom 2,uaktsom-2.mp4
uansett 1,uansett-1.mp4
uansett 2,uansett-2.mp4
uansett 3,uansett-3.mp4
uansett 4,uansett-4.mp4
uavgjort,uavgjort.mp4
uavhengig,uavhengig.mp4
ubåt,ubaat.mp4
ubehagelig,ubehagelig.mp4
ubetinget,ubetinget.mp4
ubrukt,ubrukt.mp4
uforsiktig/-het,uforsiktig-het.mp4
ufør,ufoer.mp4
uføreforsikring,ufoereforsikring.mp4
uføretrygd,ufoeretrygd.mp4
Uganda 1,uganda-1.mp4
Uganda 2,uganda-2.mp4
ugle 1,ugle-1.mp4
ugle 2,ugle-2.mp4
uheldig,uheldig.mp4
uke,uke.mp4
ukjent tall,ukjent-tall.mp4
Ukraina,ukraina-1.mp4
Ulf,ulf.mp4
ulik,ulik.mp4
ull,ull.mp4
ulv,ulv.mp4
ulykke 3,ulykke-3.mp4
ulykke/-lig 1,ulykke-lig.mp4
ulykke/-lig 2,ulykke.mp4
umulig,umulig.mp4
under (mirakel),under-mirakel.mp4
under (prep.),under-prep.mp4
underbord (kledning),underbors.mp4
underrette,underrette.mp4
underskrift,underskrift.mp4
underskudd,underskudd.mp4
undersøke/-lse 1,undersoeke-lse.mp4
undersøke/-lse 2,undersoke-2.mp4
undertøy,undertoey.mp4
undertrykke,undertrykke.mp4
undervise/-ning 1,undervise-ning-1.mp4
undervise/-ning 2,undervise-ning-2.mp4
undulat,undulat.mp4
ung,ung.mp4
Ungarn 1,Ungarn.mp4
Ungarn 2,ungarn-2.mp4
Ungarn 3,ungarn-1.mp4
ungdom,ungdom.mp4
ungdomsskole,ungdomsskole.mp4
unge (dyreunge) 1,unge-dyreunge-1.mp4
unge (dyreunge) 2,unge-dyreunge-2.mp4
uniform,uniform.mp4
union,union.mp4
unionoppløsning,unionopploesning.mp4
universet,universet.mp4
universitet,universitet.mp4
unngå,unngaa.mp4
unnskyld/-ning,unnskyld-ning.mp4
unntak/unntatt 1,unntak-unntatt-1.mp4
unntak/unntatt 2,unntak-unntatt-2.mp4
unnvikende personlighetsforstyrrelse,unnvikende-personlighetsforstyrrelse.mp4
upålitelig,upaalitelig.mp4
upopulær,upopulaer.mp4
ur (armbåndsur),ur-armbaandsur.mp4
urbefolkning,urbefolkning.mp4
urettferdig 1,urettferdig-1.mp4
urettferdig 2,urettferdig-2.mp4
urin 1,urin.mp4
urin 2,urin-2.mp4
urinblære 1,urinblaeren.mp4
urinprøve,urinproeve-2.mp4
urmaker,urmaker.mp4
urolig,urolig.mp4
urskog,urskog.mp4
urter,urter.mp4
urtid,urtid.mp4
Uruguay,uruguay.mp4
USA 1,USA.mp4
USA 2,usa-2.mp4
Ushers syndrom 1,ushers-syndrom-1.mp4
Ushers syndrom 2,ushers-syndrom-2.mp4
usikker 1,usikker.mp4
usikker 2,usikker-2.mp4
uskikkelig,uskikkelig.mp4
uskyldig,uskyldig.mp4
ut 1,ut-1.mp4
ut 2,ut-2.mp4
utbeining,utbeining.mp4
utbredt,utbredt.mp4
utbytte 1,utbytte-1.mp4
utbytte 2,utbytte-2.mp4
utdanne/-ing,utdanne-ing.mp4
utdødd,utdoedd.mp4
ute 1,ute-1.mp4
ute 2,ute-2.mp4
uteball,uteball.mp4
uten 1,uten-1.mp4
uten 2,uten-2.mp4
utenat,utenat.mp4
utenfor,utenfor.mp4
utenlandsk,utenlandsk.mp4
utenriks,utenriks.mp4
utflod,utflod.mp4
utflukt 1,utflukt-1.mp4
utflukt 2,utflukt-2.mp4
utfor,utfor.mp4
utfor (skiøvelse),utfor-skioevelse.mp4
utfordring 1,utfordring.mp4
utfordring 2,utfordring-2.mp4
utforske,utforske.mp4
utfylle/-ing,utfylle-ing.mp4
utgangspunkt 1,utgangspunkt-1.mp4
utgangspunkt 2,utgangspunkt.mp4
utgangspunkt 3,utgangspunkt-2.mp4
utgave,utgave.mp4
utgi,utgi.mp4
utgifter,utgifter.mp4
utgivelse,utgivelse.mp4
utgraving,utgraving.mp4
utholdende 1,utholdende-1.mp4
utholdende 2,utholdende-2.mp4
utilregnelig,utilregnelig.mp4
utkast,utkast-2.mp4
utlandet,utlandet.mp4
utmattelsessyndrom,utmattelsessyndrom.mp4
utmerkelse,utmerkelse.mp4
utmerket,utmerket.mp4
utnytte 1,utnytte-1.mp4
utnytte 2,utnytte-2.mp4
utover (renne utover),utover-renne-utover.mp4
utover (se utover),utover-se-utover.mp4
utover (tid),utover-tid.mp4
utøver,utoever.mp4
utrede/-ning,utrede-ning.mp4
utro/-skap,utro-skap.mp4
utrolig,utrolig.mp4
utrygg/utrygt,utrygg-utrygt.mp4
utsatt/utsette,utsatt-utsette.mp4
utsikt,utsikt.mp4
utskrive/-ning,utskrive-ning.mp4
utslett 1,utslett.mp4
utslett 2,utslett-2.mp4
utslett 3,utslett-3.mp4
utsolgt,utsolgt.mp4
utstilling 1,utstilling.mp4
utstilling 2,utstilling-2.mp4
utstilling 3,utstilling-3.mp4
utstyr,utstyr.mp4
uttalelse,uttalelse.mp4
uttatt,uttatt.mp4
uttørket,uttoerret-2.mp4
utvalg,utvalg.mp4
utvalg (komite),utvalg-komite.mp4
utveksle,utveksle.mp4
utveksling,utveksling.mp4
utvendig,utvendig.mp4
utvide,utvide.mp4
utvidet brøk,utvidet-broek.mp4
utvikle/-ing,utvikle-ing.mp4
utvise/-ning 1,utvise-ning-1.mp4
utvise/-ning 2,utvise-ning-2.mp4
uvær,uvaer.mp4
uvel (kvalm),uvel-kvalm.mp4
V,V.mp4
V (tohåndsalfabetet),V-2.mp4
Vadsø,vadsoe.mp4
vaffel 1,vaffel.mp4
vaffel 2,vaffel-2.mp4
vagina,vagina.mp4
Vajrayâna (buddhismen),vajrayana.mp4
våken,vaaken.mp4
vakker 1,vakker.mp4
vakker 2,vakker-2.mp4
vakker 3,vakker-3.mp4
vakle/-nde,vakle-nde.mp4
våkne: strekke seg,vaakne-strekke-seg.mp4
vakoule,vakoule.mp4
vaksinasjon,vaksinasjon.mp4
vaksinasjonsprogram,vaksinasjonsprogram.mp4
vaksine,vaksine.mp4
vakt,vakt.mp4
vaktmester 1,vaktmester-1.mp4
vaktmester 2,vaktmester-2.mp4
vaktmester 3,vaktmester-3.mp4
vaktskifte,vaktskifte.mp4
vakuum,vakuum.mp4
valg 1,valg.mp4
valg 2,valg-2.mp4
valmtak,valmtak-1.mp4
valnøtt,valnott.mp4
valp,valp.mp4
valuta,valuta.mp4
vampyr,vampyr.mp4
vane,vane.mp4
vanilje,vanilje.mp4
vaniljeessens,vaniljeessens.mp4
vanlig,vanlig.mp4
vanligvis,vanligvis.mp4
vann (sjø),vann-sjoe.mp4
vann 1,vann.mp4
vann 2,vann-2.mp4
vann: et vann,vann-et-vann.mp4
vannbakkels,vannbakkels.mp4
vannbord (byggfag),vannbord-2.mp4
vanne (blomster),vanne-blomster.mp4
vannkanne,vannkanne.mp4
vannkopper 1,vannkopper-1.mp4
vannkopper 2,vannkopper.mp4
vannkraft,vannkraft.mp4
vannkran,vannkran.mp4
vannmelon,vannmelon.mp4
vannslange,vannslange.mp4
vanskelig,vanskelig.mp4
vant (en vane),vant.mp4
vante,vante.mp4
vanvidd,vanvidd.mp4
vanvittig,vanvittig.mp4
var,var.mp4
vår (årstid) 1,vaar.mp4
vår (årstid) 2,vaar-2.mp4
vår/vårt (flere personer),vaar-vaart-flere-personer.mp4
vår/vårt (to personer),vaar-vaart-to-personer.mp4
varamedlem,varamedlem.mp4
vare,vare.mp4
varebil,varebil.mp4
varer,varer.mp4
varetekt,varetekt-1.mp4
varetektsfengsel,varetektsfengsel.mp4
variabel,variabel.mp4
varians,varians.mp4
variasjonsbredden,variasjonsbredden.mp4
variere,variere-3.mp4
varierende,varierende.mp4
varig,varig.mp4
vårløk 1,varlok.mp4
vårløk 2,varlok-2.mp4
varm 1,varm-1.mp4
varm 2,varm-2.mp4
varmepistol,varmepistol.mp4
varsom 1,varsom-1.mp4
varsom 2,varsom-2.mp4
varsom 3,varsom-3.mp4
vase,vase.mp4
vask (servant),vask-servant.mp4
vaske,vaske.mp4
vaske (gulv),vaske-gulv.mp4
vaske ansiktet,vaske-ansiktet.mp4
vaske hendene,vaske-hendene.mp4
vaske opp,vaske-opp.mp4
vaskefat,vaskefat.mp4
vaskeklut,vaskeklut.mp4
vaskelapp,vaskelapp.mp4
vaskemaskin,vaskemaskin.mp4
vaskepulver,vaskepulver.mp4
våt 1,vaat-1.mp4
våt 2,vaat-2.mp4
vater 1,vater.mp4
vater 2,vater-2.mp4
Vatikanet,vatikanet.mp4
vær (bukk),vaer-bukk.mp4
vær 1,vaer-1.mp4
vær 2,vaer-2.mp4
vær så snill,vaer-saa-snill.mp4
være,vaere.mp4
værhår,vaerhaar.mp4
værmelding,vaermelding.mp4
værsågod,vaersaagod.mp4
væske,vaeske.mp4
ved (brensel),ved-brensel.mp4
ved siden av,ved-siden-av.mp4
vedde/-mål,vedde-maal.mp4
vediske skrifter (hellige skrifter i hinduismen),vediske-skrifter.mp4
vedlikehold 1,vedlikehold-e.mp4
vedlikehold 2,vedlikehold.mp4
vedta/-k 1,vedta-k.mp4
vedta/-k 2,vedta-2.mp4
veer,veer.mp4
vegetar 1,vegetar.mp4
vegetar 2,vegetar-2.mp4
vegetarianer,vegetarianer.mp4
vegetasjon,vegetasjon.mp4
vegg,vegg.mp4
vei,vei.mp4
veie,veie.mp4
veikryss,veikryss.mp4
veilede,veilede.mp4
veiledning,veilede-ning.mp4
vekk (ta bort/fjerne),vekk-ta-bort-fjerne.mp4
vekke (deg),vekke-deg.mp4
vekke (meg),vekke-meg.mp4
vekkeklokke,vekkeklokke.mp4
vekselbjelke 1,vekselbjelke.mp4
vekselbjelke 2,vekselbjelke-2.mp4
veksle,veksle.mp4
vekst,vekst.mp4
vekt,vekt.mp4
vektkontroll,vektkontroll.mp4
vektlegge,vektlegge.mp4
vektløfting,vektloefting.mp4
vektor,vektor.mp4
veldig,veldig.mp4
veldig blå,blaa-veldig-blaa.mp4
veldig kaldt,kaldt-veldig-kaldt.mp4
velferd,velferd.mp4
velge,velge.mp4
velge 2,velge-2.mp4
velge 3/plukke,velge-3-plukke.mp4
velkommen,velkommen.mp4
velsigne/-lse,velsigne-lse.mp4
velte,velte.mp4
vemmelig,vemmelig.mp4
veneflon,veneflon.mp4
Venezia 1,venezia.mp4
Venezia 2,venezia-2.mp4
Venezuela,venezuela.mp4
venn,venn.mp4
venner,venner.mp4
venninne,venninne.mp4
vennlig/-het,vennlig-het.mp4
venstre 1,venstre.mp4
venstre 2,venstre-2.mp4
venstre 3,venstre-3.mp4
venstreback,venstreback.mp4
venstreving,venstreving.mp4
vent,vent.mp4
vente,vente.mp4
vente på noe/noen,vente-paa-noe-noen.mp4
vente på noe/noen 2,vente-2.mp4
venterom,venterom.mp4
ventil,ventil.mp4
veps,veps.mp4
veranda,veranda.mp4
verandabord (materiale),verandabord.mp4
verb,verb.mp4
verden,verden.mp4
verdenskongress,verdenskongress.mp4
verdensrekord,verdensrekord.mp4
verdensrom,verdensrom.mp4
verdi,verdi.mp4
verdifull,verdifull.mp4
verdig/-het,verdig-het.mp4
verdsatt,verdsatt.mp4
verft,verft.mp4
verge,verge.mp4
verksted,verksted.mp4
verktøy,verktoey.mp4
verktøykasse,verktoykasse.mp4
vern/-e,vern-e.mp4
vernebriller,vernebriller.mp4
vernepleier,vernepleier.mp4
vernesko,vernesko.mp4
verre,verre.mp4
vers,vers.mp4
verst,verst.mp4
vert/-inne,vert-inne.mp4
veske,veske.mp4
vest,vest.mp4
vest (retning),vest-retning.mp4
Vest-Agder,vest-agder.mp4
Vestfold,vestfold.mp4
Vestland,Vestlandet.mp4
vestlandskledning (byggfag) 1,vestlandskledning.mp4
vestlandskledning (byggfag) 2,vestlandskledning-2.mp4
vestlig,vestlig.mp4
vet 1,vet.mp4
vet 2,vet-2.mp4
vet ikke,vet-ikke.mp4
veteranbil,veteranbil.mp4
vev (biologi),vev.mp4
veve,veve.mp4
VG (Verdens Gang),vg.mp4
vi (flere personer),vi-flere-personer.mp4
vi to 1,vi-to-1.mp4
vi to 2,vi-to-2.mp4
Viaplay,viaplay.mp4
vibrator,vibrator.mp4
vibrere,vibrere.mp4
vid/vidt (klær),vid-vidt-klaer.mp4
vidde,vidde.mp4
video 1,video-1.mp4
video 2,video.mp4
videre (å gå videre),videre-aa-gaa-videre.mp4
videregående skole 1,videregaaendeskole-1.mp4
videregående skole 2,videregaaendeskole-2.mp4
vidunderlig,vidunderlig.mp4
vie/-lse,vie-lse.mp4
Vietnam 1,vietnam-1.mp4
Vietnam 2,vietnam-2.mp4
Vietnam 3,vietnam-3.mp4
Vietnam 4,vietnam-4.mp4
vigsle,vigsle.mp4
vikar 1,vikar-1.mp4
vikar 2,vikar-2.mp4
vikar 3,vikar-3.mp4
viking 1,viking-1.mp4
viking 2,viking-2.mp4
viktig,viktig.mp4
vil 1,vil-1.mp4
vil 2,vil-2.mp4
vil ha,vil-ha.mp4
vil ikke,vil-ikke.mp4
Vilinius,vilinius.mp4
vilje,vilje.mp4
vilkår,vilkaar.mp4
vill/vilt (villmark),vill-vilt-villmark.mp4
villsvin,villsvin.mp4
vin,vin.mp4
vinåpner 1,vinaapner-1.mp4
vinåpner 2,vinaapner-2.mp4
vind,vind.mp4
vind: det blåser,blaase-det-blaaser.mp4
vindkraft,vindkraft.mp4
vindmølle,vindmoelle.mp4
vindsperre (byggfag) 1,vindsperre-1.mp4
vindsperre (byggfag) 2,vindsperre-2.mp4
vindu 1,vindu-1.mp4
vindu 2,vindu-2.mp4
vindu 3,vindu-3.mp4
ving,ving.mp4
vinger,vinger.mp4
vinglass,vinglass.mp4
vinkel (håndtverk) 1,vinkel.mp4
vinkel (håndtverk) 2,vinkel-2.mp4
vinkel (matematikk),vinkel-matematikk.mp4
vinkel (synsvinkel),vinkel-synsvinkel.mp4
vinkelbeslag 1,vinkelbeslag.mp4
vinkelbeslag 2,vinkelbeslag_1.mp4
vinkelsliper,vinkelsliper.mp4
vinne,vinne.mp4
vinter,vinter.mp4
vinterdekk,vinterdekk.mp4
vinterdepresjon,vinterdepresjon.mp4
vinterdress,vinterdress.mp4
vinteridrett,vinteridrett.mp4
vinterjakke,vinterjakke.mp4
vinterleker for døve,vinterleker-for-doeve.mp4
vintersko,vintersko.mp4
Vipps,vipps.mp4
virke,virke.mp4
virkelig,virkelig.mp4
virkelig 2,virkelig-2.mp4
virkelighet,virkelighet.mp4
virkning,virkning.mp4
virksomhet,virksomhet.mp4
virus,virus-2.mp4
visdomstann,visdomstann.mp4
vise,vise.mp4
viser,viser.mp4
Vishnu (gud i hinduismen),vishnu-hinduismen.mp4
viskelær,viskelaer.mp4
visne,visne.mp4
visp/-e,visp-e.mp4
visuell,visuell.mp4
visum,visum.mp4
vitamin,vitaminer-1.mp4
vitaminer,vitamin.mp4
vite 1,vite.mp4
vite 2,vite-2.mp4
vitenskap,vitenskap.mp4
vitne,vitne.mp4
vitnemål,vitnemaal.mp4
vitnesbyrd,vitnesbyrd.mp4
vits/-e,vits-e.mp4
vlog (videologg) 1,vlog-videologg-1.mp4
vlog (videologg) 2,vlog-videologg-2.mp4
VM (verdensmesterskap),vm-verdensmesterskap.mp4
vodka,vodka.mp4
vogn,vogn.mp4
"voks (bi-voks, øre-voks)",voks-bi-voks-oere-voks.mp4
vokse (bredde/omfang),vokse-bredde-omfang.mp4
vokse (høyde),vokse-hoyde.mp4
vokse (planter/trær) 1,vokse-planter-traer-1.mp4
vokse (planter/trær) 2,vokse-planter-traer-2.mp4
voksen,voksen.mp4
vold 1,vold.mp4
vold 2,vold-2.mp4
voldsom/-t,voldsom-t.mp4
voldta,voldta.mp4
voldtekt,voldtekt.mp4
volleyball,volleyball.mp4
vollgrav,vollgrav.mp4
volt,volt.mp4
volum,volum.mp4
Volvo,volvo.mp4
vondt (lukt),vondt-lukt.mp4
vondt 1,vondt-1.mp4
vondt 2,vondt-2.mp4
Voss,voss.mp4
vott,vott.mp4
votter,votter.mp4
vrak 1,vrak-1.mp4
vrak 2,vrak-2.mp4
vrake,vrake.mp4
vrangforestillinger,vrangforestillinger.mp4
vrikke ankel 1,vrikke-over-1.mp4
vrikke ankel 2,vrikke-over-2.mp4
vulkan,vulkan.mp4
vurdere/-ing,vurdere-ing.mp4
VW (Volkswagen),vw-volkswagen.mp4
VW Golf,vw-golf.mp4
W,W.mp4
W (tohåndsalfabetet),W-2.mp4
w-takstol (byggfag),w-takstol.mp4
Waisenhuset,waisenhuset.mp4
Wales,wales.mp4
walk-talk,walk-talk.mp4
Warszawa,warszawa.mp4
Washington DC,washington-dc.mp4
watt (måleenhet),watt.mp4
wc,wc.mp4
web 1,web-it-1.mp4
web 2,web-it-2.mp4
webbyrå,webbyraa.mp4
webdesigner,webdesigner.mp4
webkamera,webkamera.mp4
Wenche 1,Wenche.mp4
Wenche 2,wenche-2.mp4
whisky,whisky.mp4
Wien 1,wien-1.mp4
Wien 2,wien-2.mp4
wienerbrød,wienerbroed.mp4
Windows (programvare),windows-it.mp4
wok,wok.mp4
Word (programvare),word.mp4
X,X.mp4
x (matematikk),x-matematikk.mp4
X (tohåndsalfabetet),X-2.mp4
x i andre,x-i-andre.mp4
x i tredje,x-i-tredje.mp4
x-akse 1,x-akse-1.mp4
x-akse 2,x-akse-2.mp4
Y (tohåndsalfabetet) 1,Y-2-1.mp4
Y (tohåndsalfabetet) 2,Y-2-2.mp4
Y 1,Y.mp4
Y 2,y-2.mp4
y-akse 1,y-akse-1.mp4
y-akse 2,y-akse-2.mp4
ydmyk/-het,ydmyk-het.mp4
yngre,yngre.mp4
yngst,yngst.mp4
yoga,yoga.mp4
yoghurt 1,yoghurt.mp4
yoghurt 2,yoghurt-2.mp4
YouTube 1,youtube-1.mp4
YouTube 2,youtube-2.mp4
yrke,yrke.mp4
yrkesskole,yrkesskole.mp4
ytring 1,ytring.mp4
ytring 2,ytring-2.mp4
ytringsfrihet 1,ytringsfrihet.mp4
ytringsfrihet 2,ytringsfrihet-2.mp4
ytterst/-e,ytterst-e.mp4
Z,Z.mp4
Z (tohåndsalfabetet) 1,Z-2-1.mp4
